,team,x,y,segment,name,location
864,diamondbacks,136.323019591172,139.333561867483,infield_outer,Chase Field,"Phoenix, AZ"
865,diamondbacks,131.055028906658,138.030206790886,infield_outer,Chase Field,"Phoenix, AZ"
866,diamondbacks,125.298939780646,137.61211153665198,infield_outer,Chase Field,"Phoenix, AZ"
867,diamondbacks,119.467945431444,138.156334305037,infield_outer,Chase Field,"Phoenix, AZ"
868,diamondbacks,114.135441665385,139.53802552109698,infield_outer,Chase Field,"Phoenix, AZ"
869,diamondbacks,109.29370558114401,141.609034608284,infield_outer,Chase Field,"Phoenix, AZ"
870,diamondbacks,104.935014277395,144.221210990054,infield_outer,Chase Field,"Phoenix, AZ"
871,diamondbacks,101.051644852813,147.22640408986,infield_outer,Chase Field,"Phoenix, AZ"
872,diamondbacks,97.6358744060742,150.476463331157,infield_outer,Chase Field,"Phoenix, AZ"
873,diamondbacks,94.67998003585241,153.8232381374,infield_outer,Chase Field,"Phoenix, AZ"
874,diamondbacks,92.1762388408225,157.118577932041,infield_outer,Chase Field,"Phoenix, AZ"
875,diamondbacks,90.1169279196596,160.214332138536,infield_outer,Chase Field,"Phoenix, AZ"
876,diamondbacks,88.4943243710384,162.962350180339,infield_outer,Chase Field,"Phoenix, AZ"
877,diamondbacks,87.300705293634,165.214481480905,infield_outer,Chase Field,"Phoenix, AZ"
878,diamondbacks,86.528347786121,166.822575463686,infield_outer,Chase Field,"Phoenix, AZ"
879,diamondbacks,86.1695289471745,167.63848155213898,infield_outer,Chase Field,"Phoenix, AZ"
880,diamondbacks,87.88010554694709,169.37987947589,infield_outer,Chase Field,"Phoenix, AZ"
881,diamondbacks,90.6976850845314,172.083748933554,infield_outer,Chase Field,"Phoenix, AZ"
882,diamondbacks,93.51526462211581,174.787618391217,infield_outer,Chase Field,"Phoenix, AZ"
883,diamondbacks,96.33284415970009,177.49148784888,infield_outer,Chase Field,"Phoenix, AZ"
884,diamondbacks,99.15042369728451,180.195357306544,infield_outer,Chase Field,"Phoenix, AZ"
885,diamondbacks,101.968003234869,182.89922676420701,infield_outer,Chase Field,"Phoenix, AZ"
886,diamondbacks,104.785582772453,185.60309622187,infield_outer,Chase Field,"Phoenix, AZ"
887,diamondbacks,107.60316231003799,188.306965679534,infield_outer,Chase Field,"Phoenix, AZ"
888,diamondbacks,110.420741847622,191.010835137197,infield_outer,Chase Field,"Phoenix, AZ"
889,diamondbacks,113.23832138520599,193.714704594861,infield_outer,Chase Field,"Phoenix, AZ"
890,diamondbacks,116.05590092279101,196.418574052524,infield_outer,Chase Field,"Phoenix, AZ"
891,diamondbacks,118.33690889684799,199.12469508456903,infield_outer,Chase Field,"Phoenix, AZ"
892,diamondbacks,116.99314071907,202.865542601428,infield_outer,Chase Field,"Phoenix, AZ"
893,diamondbacks,117.123101471418,206.395540654354,infield_outer,Chase Field,"Phoenix, AZ"
894,diamondbacks,113.905878142405,208.608940425284,infield_outer,Chase Field,"Phoenix, AZ"
895,diamondbacks,113.49674070413602,211.292550140227,infield_outer,Chase Field,"Phoenix, AZ"
896,diamondbacks,115.89738479276899,212.69169248305,infield_outer,Chase Field,"Phoenix, AZ"
897,diamondbacks,118.496094154331,209.776838430301,infield_outer,Chase Field,"Phoenix, AZ"
898,diamondbacks,121.487418712045,210.52334708235,infield_outer,Chase Field,"Phoenix, AZ"
899,diamondbacks,125.261474283927,211.37555525095001,infield_outer,Chase Field,"Phoenix, AZ"
900,diamondbacks,129.011248088096,210.422166222352,infield_outer,Chase Field,"Phoenix, AZ"
901,diamondbacks,132.021625260436,209.876930285331,infield_outer,Chase Field,"Phoenix, AZ"
902,diamondbacks,134.817884184376,212.60284307281898,infield_outer,Chase Field,"Phoenix, AZ"
903,diamondbacks,137.429797590786,211.640126870407,infield_outer,Chase Field,"Phoenix, AZ"
904,diamondbacks,138.403237017663,209.027024466282,infield_outer,Chase Field,"Phoenix, AZ"
905,diamondbacks,134.79173624826,207.54151893371102,infield_outer,Chase Field,"Phoenix, AZ"
906,diamondbacks,133.104394838997,205.19269872507599,infield_outer,Chase Field,"Phoenix, AZ"
907,diamondbacks,133.32,203.44,infield_outer,Chase Field,"Phoenix, AZ"
908,dodgers,123.790977304746,195.601718643891,infield_inner,Dodger Stadium,"Los Angeles, CA"
909,dodgers,120.72798256431801,195.03626449809101,infield_inner,Dodger Stadium,"Los Angeles, CA"
910,dodgers,118.14740137883499,192.519036369535,infield_inner,Dodger Stadium,"Los Angeles, CA"
911,dodgers,115.56682019335301,190.00180824097902,infield_inner,Dodger Stadium,"Los Angeles, CA"
912,dodgers,112.98623900786998,187.48458011242298,infield_inner,Dodger Stadium,"Los Angeles, CA"
913,dodgers,110.40565782238701,184.967351983867,infield_inner,Dodger Stadium,"Los Angeles, CA"
914,dodgers,107.825076636905,182.450123855311,infield_inner,Dodger Stadium,"Los Angeles, CA"
915,dodgers,105.24449545142201,179.932895726756,infield_inner,Dodger Stadium,"Los Angeles, CA"
916,dodgers,104.27481560951999,177.27821538760202,infield_inner,Dodger Stadium,"Los Angeles, CA"
917,dodgers,105.372308971875,173.878759816512,infield_inner,Dodger Stadium,"Los Angeles, CA"
918,dodgers,105.08722031512801,170.40721588018,infield_inner,Dodger Stadium,"Los Angeles, CA"
919,dodgers,107.668423524487,167.890625588128,infield_inner,Dodger Stadium,"Los Angeles, CA"
920,dodgers,110.24962673384701,165.374035296076,infield_inner,Dodger Stadium,"Los Angeles, CA"
921,dodgers,112.830829943207,162.857445004024,infield_inner,Dodger Stadium,"Los Angeles, CA"
922,dodgers,115.412033152566,160.340854711972,infield_inner,Dodger Stadium,"Los Angeles, CA"
923,dodgers,117.99323636192601,157.82426441991998,infield_inner,Dodger Stadium,"Los Angeles, CA"
924,dodgers,120.58716580998001,155.456829356902,infield_inner,Dodger Stadium,"Los Angeles, CA"
925,dodgers,123.910506717247,156.779398755227,infield_inner,Dodger Stadium,"Los Angeles, CA"
926,dodgers,127.482028147635,156.584413444024,infield_inner,Dodger Stadium,"Los Angeles, CA"
927,dodgers,130.558073735061,156.210514660459,infield_inner,Dodger Stadium,"Los Angeles, CA"
928,dodgers,133.13852994098,158.727870907674,infield_inner,Dodger Stadium,"Los Angeles, CA"
929,dodgers,135.718986146899,161.24522715489,infield_inner,Dodger Stadium,"Los Angeles, CA"
930,dodgers,138.299442352817,163.762583402105,infield_inner,Dodger Stadium,"Los Angeles, CA"
931,dodgers,140.879898558736,166.27993964932,infield_inner,Dodger Stadium,"Los Angeles, CA"
932,dodgers,143.460354764655,168.797295896536,infield_inner,Dodger Stadium,"Los Angeles, CA"
933,dodgers,145.11904611559999,171.55494644943002,infield_inner,Dodger Stadium,"Los Angeles, CA"
934,dodgers,145.145056846286,175.126991641687,infield_inner,Dodger Stadium,"Los Angeles, CA"
935,dodgers,146.632210845585,178.29584018867297,infield_inner,Dodger Stadium,"Los Angeles, CA"
936,dodgers,144.05097876968,180.812400872698,infield_inner,Dodger Stadium,"Los Angeles, CA"
937,dodgers,141.469746693775,183.328961556722,infield_inner,Dodger Stadium,"Los Angeles, CA"
938,dodgers,138.88851461787,185.845522240747,infield_inner,Dodger Stadium,"Los Angeles, CA"
939,dodgers,136.307282541966,188.36208292477198,infield_inner,Dodger Stadium,"Los Angeles, CA"
940,dodgers,133.726050466061,190.878643608797,infield_inner,Dodger Stadium,"Los Angeles, CA"
941,dodgers,131.144818390156,193.395204292822,infield_inner,Dodger Stadium,"Los Angeles, CA"
942,dodgers,128.563586314251,195.911764976847,infield_inner,Dodger Stadium,"Los Angeles, CA"
943,dodgers,123.790977304746,195.601718643891,infield_inner,Dodger Stadium,"Los Angeles, CA"
944,dodgers,164.34,168.49,infield_outer,Dodger Stadium,"Los Angeles, CA"
945,dodgers,164.169680011914,168.072427800941,infield_outer,Dodger Stadium,"Los Angeles, CA"
946,dodgers,163.655078696458,166.899988793826,infield_outer,Dodger Stadium,"Los Angeles, CA"
947,dodgers,162.790734026835,165.093099363744,infield_outer,Dodger Stadium,"Los Angeles, CA"
948,dodgers,161.57118397624902,162.772175895786,infield_outer,Dodger Stadium,"Los Angeles, CA"
949,dodgers,159.990966517902,160.057634775043,infield_outer,Dodger Stadium,"Los Angeles, CA"
950,dodgers,158.044619624999,157.069892386605,infield_outer,Dodger Stadium,"Los Angeles, CA"
951,dodgers,155.726681270742,153.929365115563,infield_outer,Dodger Stadium,"Los Angeles, CA"
952,dodgers,153.031689428334,150.756469347007,infield_outer,Dodger Stadium,"Los Angeles, CA"
953,dodgers,149.954182070978,147.671621466028,infield_outer,Dodger Stadium,"Los Angeles, CA"
954,dodgers,146.488697171879,144.795237857715,infield_outer,Dodger Stadium,"Los Angeles, CA"
955,dodgers,142.629772704239,142.247734907161,infield_outer,Dodger Stadium,"Los Angeles, CA"
956,dodgers,138.37194664126102,140.149528999455,infield_outer,Dodger Stadium,"Los Angeles, CA"
957,dodgers,133.709756956148,138.621036519687,infield_outer,Dodger Stadium,"Los Angeles, CA"
958,dodgers,128.637741622104,137.78267385294902,infield_outer,Dodger Stadium,"Los Angeles, CA"
959,dodgers,123.17863880095899,137.749618947296,infield_outer,Dodger Stadium,"Los Angeles, CA"
960,dodgers,117.94168959391001,138.511420223045,infield_outer,Dodger Stadium,"Los Angeles, CA"
961,dodgers,113.127733888312,139.951953660193,infield_outer,Dodger Stadium,"Los Angeles, CA"
962,dodgers,108.730695982771,141.954667379277,infield_outer,Dodger Stadium,"Los Angeles, CA"
963,dodgers,104.744500175895,144.403009500839,infield_outer,Dodger Stadium,"Los Angeles, CA"
964,dodgers,101.16307076628901,147.180428145419,infield_outer,Dodger Stadium,"Los Angeles, CA"
965,dodgers,97.98033205256131,150.170371433556,infield_outer,Dodger Stadium,"Los Angeles, CA"
966,dodgers,95.19020833331801,153.25628748578998,infield_outer,Dodger Stadium,"Los Angeles, CA"
967,dodgers,92.786623907166,156.321624422661,infield_outer,Dodger Stadium,"Los Angeles, CA"
968,dodgers,90.763503072712,159.249830364709,infield_outer,Dodger Stadium,"Los Angeles, CA"
969,dodgers,89.1147701285627,161.924353432474,infield_outer,Dodger Stadium,"Los Angeles, CA"
970,dodgers,87.83434937332501,164.228641746495,infield_outer,Dodger Stadium,"Los Angeles, CA"
971,dodgers,86.9161651056055,166.046143427314,infield_outer,Dodger Stadium,"Los Angeles, CA"
972,dodgers,86.354141624011,167.260306595469,infield_outer,Dodger Stadium,"Los Angeles, CA"
973,dodgers,86.1422032271484,167.7545793715,infield_outer,Dodger Stadium,"Los Angeles, CA"
974,dodgers,88.4464707482922,169.973387671266,infield_outer,Dodger Stadium,"Los Angeles, CA"
975,dodgers,91.0475175278883,172.46946306203702,infield_outer,Dodger Stadium,"Los Angeles, CA"
976,dodgers,93.64856430748449,174.965538452808,infield_outer,Dodger Stadium,"Los Angeles, CA"
977,dodgers,96.24961108708071,177.461613843579,infield_outer,Dodger Stadium,"Los Angeles, CA"
978,dodgers,98.8506578666769,179.95768923434898,infield_outer,Dodger Stadium,"Los Angeles, CA"
979,dodgers,101.451704646273,182.45376462512002,infield_outer,Dodger Stadium,"Los Angeles, CA"
980,dodgers,104.052751425869,184.949840015891,infield_outer,Dodger Stadium,"Los Angeles, CA"
981,dodgers,106.653798205465,187.44591540666198,infield_outer,Dodger Stadium,"Los Angeles, CA"
982,dodgers,109.25484498506201,189.94199079743302,infield_outer,Dodger Stadium,"Los Angeles, CA"
983,dodgers,111.855891764658,192.438066188204,infield_outer,Dodger Stadium,"Los Angeles, CA"
984,dodgers,114.456938544254,194.934141578974,infield_outer,Dodger Stadium,"Los Angeles, CA"
985,dodgers,117.05798532385,197.43021696974498,infield_outer,Dodger Stadium,"Los Angeles, CA"
986,dodgers,117.724497481033,200.117292976674,infield_outer,Dodger Stadium,"Los Angeles, CA"
987,dodgers,116.971182738217,203.579012746185,infield_outer,Dodger Stadium,"Los Angeles, CA"
988,dodgers,117.812955146005,207.054320642603,infield_outer,Dodger Stadium,"Los Angeles, CA"
989,dodgers,120.05828819543001,209.837273257826,infield_outer,Dodger Stadium,"Los Angeles, CA"
990,dodgers,123.277068360735,211.394771254249,infield_outer,Dodger Stadium,"Los Angeles, CA"
991,dodgers,126.85270965887501,211.42846203122897,infield_outer,Dodger Stadium,"Los Angeles, CA"
992,dodgers,130.10026618127702,209.931891820639,infield_outer,Dodger Stadium,"Los Angeles, CA"
993,dodgers,132.397639577627,207.19174196357602,infield_outer,Dodger Stadium,"Los Angeles, CA"
994,dodgers,133.304747530632,203.73291254843897,infield_outer,Dodger Stadium,"Los Angeles, CA"
995,dodgers,132.620743826309,200.22609655814898,infield_outer,Dodger Stadium,"Los Angeles, CA"
996,dodgers,134.167204731419,197.55467518090802,infield_outer,Dodger Stadium,"Los Angeles, CA"
997,dodgers,136.763536507622,195.05369576996898,infield_outer,Dodger Stadium,"Los Angeles, CA"
998,dodgers,139.359868283824,192.55271635903,infield_outer,Dodger Stadium,"Los Angeles, CA"
999,dodgers,141.95620006002702,190.05173694809102,infield_outer,Dodger Stadium,"Los Angeles, CA"
1000,dodgers,144.552531836229,187.550757537153,infield_outer,Dodger Stadium,"Los Angeles, CA"
1001,dodgers,147.148863612432,185.049778126214,infield_outer,Dodger Stadium,"Los Angeles, CA"
1002,dodgers,149.745195388634,182.548798715275,infield_outer,Dodger Stadium,"Los Angeles, CA"
1003,dodgers,152.341527164837,180.047819304336,infield_outer,Dodger Stadium,"Los Angeles, CA"
1004,dodgers,154.937858941039,177.546839893397,infield_outer,Dodger Stadium,"Los Angeles, CA"
1005,dodgers,157.53419071724198,175.045860482458,infield_outer,Dodger Stadium,"Los Angeles, CA"
1006,dodgers,160.130522493444,172.544881071519,infield_outer,Dodger Stadium,"Los Angeles, CA"
1007,dodgers,162.72685426964702,170.04390166058002,infield_outer,Dodger Stadium,"Los Angeles, CA"
1008,dodgers,164.34,168.49,infield_outer,Dodger Stadium,"Los Angeles, CA"
1009,giants,122.56717944223301,195.901253704441,infield_inner,Oracle Park,"San Francisco, CA"
1010,giants,119.81271130233601,194.140260023035,infield_inner,Oracle Park,"San Francisco, CA"
1011,giants,117.220033117351,191.607214791599,infield_inner,Oracle Park,"San Francisco, CA"
1012,giants,114.627354932367,189.074169560164,infield_inner,Oracle Park,"San Francisco, CA"
1013,giants,112.034676747383,186.54112432872898,infield_inner,Oracle Park,"San Francisco, CA"
1014,giants,109.44199856239901,184.008079097294,infield_inner,Oracle Park,"San Francisco, CA"
1015,giants,106.84932037741501,181.475033865859,infield_inner,Oracle Park,"San Francisco, CA"
1016,giants,104.25664219243099,178.941988634424,infield_inner,Oracle Park,"San Francisco, CA"
1017,giants,103.733246600672,176.31304649987598,infield_inner,Oracle Park,"San Francisco, CA"
1018,giants,105.96859995882099,173.519029676318,infield_inner,Oracle Park,"San Francisco, CA"
1019,giants,105.457455503242,169.99384682149798,infield_inner,Oracle Park,"San Francisco, CA"
1020,giants,108.04970104908001,167.460358841366,infield_inner,Oracle Park,"San Francisco, CA"
1021,giants,110.641946594918,164.926870861234,infield_inner,Oracle Park,"San Francisco, CA"
1022,giants,113.234192140755,162.393382881102,infield_inner,Oracle Park,"San Francisco, CA"
1023,giants,115.826437686593,159.85989490097,infield_inner,Oracle Park,"San Francisco, CA"
1024,giants,118.418683232431,157.326406920838,infield_inner,Oracle Park,"San Francisco, CA"
1025,giants,121.124248862325,155.842285861147,infield_inner,Oracle Park,"San Francisco, CA"
1026,giants,124.571131534562,156.867374200173,infield_inner,Oracle Park,"San Francisco, CA"
1027,giants,128.12864391505101,156.342101012547,infield_inner,Oracle Park,"San Francisco, CA"
1028,giants,131.042821912279,156.76043430859698,infield_inner,Oracle Park,"San Francisco, CA"
1029,giants,133.648212475653,159.28040223055,infield_inner,Oracle Park,"San Francisco, CA"
1030,giants,136.253603039028,161.800370152502,infield_inner,Oracle Park,"San Francisco, CA"
1031,giants,138.858993602402,164.320338074454,infield_inner,Oracle Park,"San Francisco, CA"
1032,giants,141.464384165776,166.84030599640698,infield_inner,Oracle Park,"San Francisco, CA"
1033,giants,144.069774729151,169.36027391835898,infield_inner,Oracle Park,"San Francisco, CA"
1034,giants,144.170924976437,172.585564509417,infield_inner,Oracle Park,"San Francisco, CA"
1035,giants,145.709337860779,175.526189353156,infield_inner,Oracle Park,"San Francisco, CA"
1036,giants,146.743403203351,178.179329403959,infield_inner,Oracle Park,"San Francisco, CA"
1037,giants,144.149304422873,180.710919780088,infield_inner,Oracle Park,"San Francisco, CA"
1038,giants,141.555205642395,183.242510156217,infield_inner,Oracle Park,"San Francisco, CA"
1039,giants,138.96110686191602,185.774100532347,infield_inner,Oracle Park,"San Francisco, CA"
1040,giants,136.367008081438,188.30569090847598,infield_inner,Oracle Park,"San Francisco, CA"
1041,giants,133.77290930096,190.83728128460498,infield_inner,Oracle Park,"San Francisco, CA"
1042,giants,131.17881052048202,193.368871660735,infield_inner,Oracle Park,"San Francisco, CA"
1043,giants,128.584711740004,195.900462036864,infield_inner,Oracle Park,"San Francisco, CA"
1044,giants,122.56717944223301,195.901253704441,infield_inner,Oracle Park,"San Francisco, CA"
1045,giants,164.34,168.49,infield_outer,Oracle Park,"San Francisco, CA"
1046,giants,164.167807917304,168.067961238485,infield_outer,Oracle Park,"San Francisco, CA"
1047,giants,163.647530278965,166.883446170926,infield_outer,Oracle Park,"San Francisco, CA"
1048,giants,162.77361499960801,165.058856622799,infield_outer,Oracle Park,"San Francisco, CA"
1049,giants,161.540509993855,162.71659441958099,infield_outer,Oracle Park,"San Francisco, CA"
1050,giants,159.94266317633,159.979061386749,infield_outer,Oracle Park,"San Francisco, CA"
1051,giants,157.974522461658,156.968659349781,infield_outer,Oracle Park,"San Francisco, CA"
1052,giants,155.630535764461,153.807790134152,infield_outer,Oracle Park,"San Francisco, CA"
1053,giants,152.905150999364,150.618855565339,infield_outer,Oracle Park,"San Francisco, CA"
1054,giants,149.79281608098898,147.524257468821,infield_outer,Oracle Park,"San Francisco, CA"
1055,giants,146.28797892396202,144.646397670073,infield_outer,Oracle Park,"San Francisco, CA"
1056,giants,142.38508744290502,142.107677994572,infield_outer,Oracle Park,"San Francisco, CA"
1057,giants,138.07858955244302,140.03050026779601,infield_outer,Oracle Park,"San Francisco, CA"
1058,giants,133.362933167198,138.53726631522102,infield_outer,Oracle Park,"San Francisco, CA"
1059,giants,128.232566201795,137.750377962325,infield_outer,Oracle Park,"San Francisco, CA"
1060,giants,122.733187449445,137.783732164254,infield_outer,Oracle Park,"San Francisco, CA"
1061,giants,117.50388046623101,138.612007494462,infield_outer,Oracle Park,"San Francisco, CA"
1062,giants,112.701666687813,140.116150208434,infield_outer,Oracle Park,"San Francisco, CA"
1063,giants,108.32037023587499,142.177686704774,infield_outer,Oracle Park,"San Francisco, CA"
1064,giants,104.353815232102,144.67814338208902,infield_outer,Oracle Park,"San Francisco, CA"
1065,giants,100.79582579817699,147.49904663898099,infield_outer,Oracle Park,"San Francisco, CA"
1066,giants,97.640226055783,150.521922874056,infield_outer,Oracle Park,"San Francisco, CA"
1067,giants,94.88084012660521,153.628298485918,infield_outer,Oracle Park,"San Francisco, CA"
1068,giants,92.51149213232709,156.699699873172,infield_outer,Oracle Park,"San Francisco, CA"
1069,giants,90.52600619463259,159.617653434423,infield_outer,Oracle Park,"San Francisco, CA"
1070,giants,88.91820643520549,162.263685568276,infield_outer,Oracle Park,"San Francisco, CA"
1071,giants,87.68191697572979,164.51932267333402,infield_outer,Oracle Park,"San Francisco, CA"
1072,giants,86.81096193788919,166.266091148204,infield_outer,Oracle Park,"San Francisco, CA"
1073,giants,86.29916544336781,167.385517391488,infield_outer,Oracle Park,"San Francisco, CA"
1074,giants,86.25773450608801,167.87298305189898,infield_outer,Oracle Park,"San Francisco, CA"
1075,giants,88.8729988904218,170.38270226237302,infield_outer,Oracle Park,"San Francisco, CA"
1076,giants,91.4882632747556,172.892421472848,infield_outer,Oracle Park,"San Francisco, CA"
1077,giants,94.10352765908951,175.402140683322,infield_outer,Oracle Park,"San Francisco, CA"
1078,giants,96.71879204342329,177.911859893797,infield_outer,Oracle Park,"San Francisco, CA"
1079,giants,99.33405642775709,180.42157910427102,infield_outer,Oracle Park,"San Francisco, CA"
1080,giants,101.949320812091,182.931298314745,infield_outer,Oracle Park,"San Francisco, CA"
1081,giants,104.564585196425,185.44101752522,infield_outer,Oracle Park,"San Francisco, CA"
1082,giants,107.179849580759,187.950736735694,infield_outer,Oracle Park,"San Francisco, CA"
1083,giants,109.79511396509199,190.460455946168,infield_outer,Oracle Park,"San Francisco, CA"
1084,giants,112.410378349426,192.970175156643,infield_outer,Oracle Park,"San Francisco, CA"
1085,giants,115.02564273376001,195.479894367117,infield_outer,Oracle Park,"San Francisco, CA"
1086,giants,117.640907118094,197.98961357759202,infield_outer,Oracle Park,"San Francisco, CA"
1087,giants,117.390882921233,200.945605151526,infield_outer,Oracle Park,"San Francisco, CA"
1088,giants,117.02946694124901,204.423947916763,infield_outer,Oracle Park,"San Francisco, CA"
1089,giants,118.237019963411,207.810099153847,infield_outer,Oracle Park,"San Francisco, CA"
1090,giants,120.781157193916,210.350093298346,infield_outer,Oracle Park,"San Francisco, CA"
1091,giants,124.16927201531401,211.55212593465802,infield_outer,Oracle Park,"San Francisco, CA"
1092,giants,127.74534329726299,211.183454416693,infield_outer,Oracle Park,"San Francisco, CA"
1093,giants,130.816956984089,209.315462483993,infield_outer,Oracle Park,"San Francisco, CA"
1094,giants,132.789374234571,206.30983863997398,infield_outer,Oracle Park,"San Francisco, CA"
1095,giants,133.280470783224,202.748575593332,infield_outer,Oracle Park,"San Francisco, CA"
1096,giants,132.294656388034,199.358452685663,infield_outer,Oracle Park,"San Francisco, CA"
1097,giants,134.905179996253,196.843802649113,infield_outer,Oracle Park,"San Francisco, CA"
1098,giants,137.51570360447099,194.32915261256198,infield_outer,Oracle Park,"San Francisco, CA"
1099,giants,140.12622721269,191.814502576012,infield_outer,Oracle Park,"San Francisco, CA"
1100,giants,142.736750820908,189.29985253946097,infield_outer,Oracle Park,"San Francisco, CA"
1101,giants,145.347274429127,186.785202502911,infield_outer,Oracle Park,"San Francisco, CA"
1102,giants,147.95779803734501,184.270552466361,infield_outer,Oracle Park,"San Francisco, CA"
1103,giants,150.568321645564,181.75590242981002,infield_outer,Oracle Park,"San Francisco, CA"
1104,giants,153.17884525378201,179.24125239326,infield_outer,Oracle Park,"San Francisco, CA"
1105,giants,155.789368862001,176.72660235671,infield_outer,Oracle Park,"San Francisco, CA"
1106,giants,158.39989247021902,174.21195232015899,infield_outer,Oracle Park,"San Francisco, CA"
1107,giants,161.010416078438,171.69730228360902,infield_outer,Oracle Park,"San Francisco, CA"
1108,giants,163.620939686656,169.182652247058,infield_outer,Oracle Park,"San Francisco, CA"
1109,giants,164.34,168.49,infield_outer,Oracle Park,"San Francisco, CA"
1110,indians,129.12269310873998,200.26962006231997,infield_inner,Progressive Field,"Cleveland, OH"
1111,indians,125.578677761248,199.249781606113,infield_inner,Progressive Field,"Cleveland, OH"
1112,indians,122.05925675146901,200.351503447573,infield_inner,Progressive Field,"Cleveland, OH"
1113,indians,119.43961645306901,198.16717154208,infield_inner,Progressive Field,"Cleveland, OH"
1114,indians,116.86989379088001,195.44885075984402,infield_inner,Progressive Field,"Cleveland, OH"
1115,indians,114.300171128691,192.730529977608,infield_inner,Progressive Field,"Cleveland, OH"
1116,indians,111.730448466502,190.012209195373,infield_inner,Progressive Field,"Cleveland, OH"
1117,indians,109.16072580431299,187.293888413137,infield_inner,Progressive Field,"Cleveland, OH"
1118,indians,106.59100314212401,184.575567630901,infield_inner,Progressive Field,"Cleveland, OH"
1119,indians,104.021280479935,181.857246848665,infield_inner,Progressive Field,"Cleveland, OH"
1120,indians,101.893500429019,179.143814881143,infield_inner,Progressive Field,"Cleveland, OH"
1121,indians,104.52272758437901,176.483005417611,infield_inner,Progressive Field,"Cleveland, OH"
1122,indians,105.530646359395,172.98468009896598,infield_inner,Progressive Field,"Cleveland, OH"
1123,indians,107.20784314925501,169.843679616833,infield_inner,Progressive Field,"Cleveland, OH"
1124,indians,109.88378766672399,167.229858013293,infield_inner,Progressive Field,"Cleveland, OH"
1125,indians,112.55973218419201,164.616036409753,infield_inner,Progressive Field,"Cleveland, OH"
1126,indians,115.23567670166099,162.002214806213,infield_inner,Progressive Field,"Cleveland, OH"
1127,indians,117.91162121913,159.388393202673,infield_inner,Progressive Field,"Cleveland, OH"
1128,indians,120.587565736598,156.774571599132,infield_inner,Progressive Field,"Cleveland, OH"
1129,indians,123.33652792718901,154.34,infield_inner,Progressive Field,"Cleveland, OH"
1130,indians,127.07721535541701,154.34,infield_inner,Progressive Field,"Cleveland, OH"
1131,indians,129.862265426904,156.718557104673,infield_inner,Progressive Field,"Cleveland, OH"
1132,indians,132.563150140724,159.30659964651002,infield_inner,Progressive Field,"Cleveland, OH"
1133,indians,135.26403485454398,161.894642188347,infield_inner,Progressive Field,"Cleveland, OH"
1134,indians,137.964919568363,164.482684730184,infield_inner,Progressive Field,"Cleveland, OH"
1135,indians,140.665804282183,167.070727272021,infield_inner,Progressive Field,"Cleveland, OH"
1136,indians,143.366688996003,169.658769813858,infield_inner,Progressive Field,"Cleveland, OH"
1137,indians,145.854332906119,172.35397054729302,infield_inner,Progressive Field,"Cleveland, OH"
1138,indians,146.319202044115,176.065660070979,infield_inner,Progressive Field,"Cleveland, OH"
1139,indians,148.225470964775,179.128430149428,infield_inner,Progressive Field,"Cleveland, OH"
1140,indians,147.81057351351498,181.849883843963,infield_inner,Progressive Field,"Cleveland, OH"
1141,indians,145.17477729729902,184.504186151968,infield_inner,Progressive Field,"Cleveland, OH"
1142,indians,142.538981081082,187.158488459973,infield_inner,Progressive Field,"Cleveland, OH"
1143,indians,139.903184864866,189.812790767979,infield_inner,Progressive Field,"Cleveland, OH"
1144,indians,137.26738864864902,192.467093075984,infield_inner,Progressive Field,"Cleveland, OH"
1145,indians,134.631592432433,195.12139538398898,infield_inner,Progressive Field,"Cleveland, OH"
1146,indians,131.99579621621598,197.77569769199502,infield_inner,Progressive Field,"Cleveland, OH"
1147,indians,129.12269310873998,200.26962006231997,infield_inner,Progressive Field,"Cleveland, OH"
1148,indians,164.46,167.69,infield_outer,Progressive Field,"Cleveland, OH"
1149,indians,164.308514579724,167.298383498249,infield_outer,Progressive Field,"Cleveland, OH"
1150,indians,163.897688560832,166.124575452292,infield_outer,Progressive Field,"Cleveland, OH"
1151,indians,163.188819618952,164.300322660165,infield_outer,Progressive Field,"Cleveland, OH"
1152,indians,162.143205429712,161.957371919908,infield_outer,Progressive Field,"Cleveland, OH"
1153,indians,160.72214366874,159.22747002955902,infield_outer,Progressive Field,"Cleveland, OH"
1154,indians,158.88693201166402,156.242363787155,infield_outer,Progressive Field,"Cleveland, OH"
1155,indians,156.59886813411302,153.13379999073499,infield_outer,Progressive Field,"Cleveland, OH"
1156,indians,153.819249711714,150.033525438338,infield_outer,Progressive Field,"Cleveland, OH"
1157,indians,150.509374420095,147.073286928,infield_outer,Progressive Field,"Cleveland, OH"
1158,indians,146.63053993488398,144.384831257761,infield_outer,Progressive Field,"Cleveland, OH"
1159,indians,142.144043931709,142.099905225658,infield_outer,Progressive Field,"Cleveland, OH"
1160,indians,137.011184086198,140.35025562973,infield_outer,Progressive Field,"Cleveland, OH"
1161,indians,131.19325807398002,139.267629268014,infield_outer,Progressive Field,"Cleveland, OH"
1162,indians,124.607447527673,138.981370721679,infield_outer,Progressive Field,"Cleveland, OH"
1163,indians,117.99260472139,139.466674863907,infield_outer,Progressive Field,"Cleveland, OH"
1164,indians,112.17635645851401,140.59287346125402,infield_outer,Progressive Field,"Cleveland, OH"
1165,indians,107.108300498303,142.257115461767,infield_outer,Progressive Field,"Cleveland, OH"
